TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,evap_temp_diff,cond_temp_diff,estimated_cooling_tons,cop,efficiency_kw_per_ton
59.33,50.1,70.63,79.18,60.53,9.2,5.2,40.8,84.3,8.0,46.8,5.8,110.1,26.3,116.0,100.1,1,9.229999999999997,8.550000000000011,177.40334166666668,10.307740833333334,0.34119988626670456
59.33,50.1,70.63,79.18,60.98,8.8,5.2,41.0,84.3,8.3,46.8,5.8,110.1,25.8,116.0,102.1,1,9.229999999999997,8.550000000000011,178.72221666666667,10.307740833333334,0.34119988626670456
59.29,50.06,70.59,79.18,60.74,9.2,5.7,40.8,84.6,8.1,46.6,5.8,110.1,25.7,115.7,99.8,1,9.229999999999997,8.590000000000003,178.01881666666668,10.307740833333334,0.34119988626670456
59.29,50.1,70.63,79.18,60.69,8.8,5.2,41.0,84.3,8.3,46.8,6.0,110.1,26.0,116.0,99.8,1,9.189999999999998,8.550000000000011,177.87227499999997,10.307740833333332,0.3411998862667046
59.29,50.06,70.59,79.23,60.65,9.0,4.9,41.0,84.0,8.0,46.6,5.8,110.3,26.1,115.6,99.8,1,9.229999999999997,8.64,177.75504166666667,10.307740833333334,0.34119988626670456
59.29,50.06,70.63,79.23,60.38,9.0,5.1,41.0,84.0,8.1,46.6,5.8,110.3,26.3,115.7,100.4,1,9.229999999999997,8.600000000000009,176.96371666666667,10.307740833333334,0.3411998862667046
59.25,50.02,70.59,79.18,60.52,9.0,5.2,41.0,84.3,7.8,46.6,5.8,110.3,25.8,116.0,99.4,1,9.229999999999997,8.590000000000003,177.37403333333333,10.307740833333332,0.3411998862667046
59.25,50.02,70.59,79.14,60.62,9.0,5.2,40.8,84.3,8.0,46.8,6.0,110.1,26.3,115.7,100.6,1,9.229999999999997,8.549999999999997,177.66711666666666,10.307740833333332,0.34119988626670456
59.21,50.02,70.59,79.14,60.6,9.0,4.9,40.8,84.3,8.3,46.6,5.8,110.1,25.8,115.6,100.3,1,9.189999999999998,8.549999999999997,177.60850000000002,10.307740833333334,0.34119988626670456
59.25,50.02,70.59,79.14,60.63,8.8,5.5,41.0,84.6,8.0,46.6,5.6,110.1,25.7,115.7,101.6,1,9.229999999999997,8.549999999999997,177.696425,10.307740833333334,0.34119988626670456
59.21,50.02,70.63,79.14,60.75,9.2,5.2,40.8,84.3,8.3,46.6,5.8,110.1,25.8,115.7,99.8,1,9.189999999999998,8.510000000000005,178.048125,10.307740833333332,0.34119988626670456
59.21,50.02,70.59,79.14,60.7,9.0,5.4,40.8,84.6,8.6,46.4,5.6,110.1,25.7,115.6,99.1,1,9.189999999999998,8.549999999999997,177.90158333333335,10.307740833333334,0.34119988626670456
59.21,50.02,70.59,79.18,60.47,8.8,4.9,41.0,84.0,8.0,46.6,5.6,110.1,25.8,115.6,77.1,1,9.189999999999998,8.590000000000003,177.22749166666668,10.307740833333334,0.34119988626670456
59.21,49.98,70.59,79.18,60.52,9.0,5.2,41.0,84.3,8.3,46.6,5.6,110.1,25.8,115.6,101.9,1,9.230000000000004,8.590000000000003,177.37403333333333,10.307740833333332,0.3411998862667046
59.17,49.98,70.59,79.18,60.47,9.0,5.7,40.8,84.6,8.7,46.6,5.8,110.1,25.5,115.6,100.4,1,9.190000000000005,8.590000000000003,177.22749166666668,10.307740833333334,0.34119988626670456
59.17,49.98,70.59,79.14,60.55,8.6,5.2,41.0,84.3,8.3,46.6,5.8,110.1,25.8,115.6,101.1,1,9.190000000000005,8.549999999999997,177.4619583333333,10.307740833333332,0.3411998862667046
59.17,49.94,70.55,79.14,60.48,9.0,4.9,40.8,84.0,8.3,46.4,5.6,110.1,25.8,115.3,100.1,1,9.230000000000004,8.590000000000003,177.2568,10.307740833333334,0.34119988626670456
59.12,49.94,70.55,79.14,60.65,8.8,5.5,40.8,84.3,8.4,46.6,5.8,109.8,25.8,115.6,100.1,1,9.18,8.590000000000003,177.75504166666667,10.307740833333334,0.34119988626670456
59.12,49.94,70.55,79.14,60.54,9.0,4.9,40.8,84.0,8.4,46.4,5.6,109.8,26.1,115.3,101.9,1,9.18,8.590000000000003,177.43265,10.307740833333334,0.34119988626670456
59.12,49.94,70.55,79.14,60.61,8.8,4.9,41.0,84.0,8.4,46.4,5.6,110.1,25.5,115.3,101.3,1,9.18,8.590000000000003,177.63780833333334,10.307740833333334,0.34119988626670456
59.12,49.94,70.59,79.14,60.45,8.8,5.4,41.0,84.0,8.0,46.4,5.6,109.8,25.8,115.1,98.9,1,9.18,8.549999999999997,177.168875,10.307740833333334,0.34119988626670456
59.08,49.94,70.59,79.18,60.69,8.6,5.1,41.0,84.0,8.3,46.4,5.6,110.1,26.1,115.1,101.4,1,9.14,8.590000000000003,177.87227499999997,10.307740833333332,0.3411998862667046
59.12,49.9,70.59,79.1,60.62,8.8,5.1,40.8,84.0,8.1,46.6,5.8,110.1,25.8,115.1,101.3,1,9.219999999999999,8.509999999999991,177.66711666666666,10.307740833333332,0.34119988626670456
59.08,49.9,70.55,79.14,60.62,9.0,5.4,40.8,84.0,8.1,46.4,5.6,109.8,26.1,114.9,101.4,1,9.18,8.590000000000003,177.66711666666666,10.307740833333332,0.34119988626670456
59.04,49.86,70.59,79.1,60.52,8.8,5.1,40.8,84.0,8.1,46.6,5.8,110.1,25.8,115.1,99.1,1,9.18,8.509999999999991,177.37403333333333,10.307740833333332,0.3411998862667046
59.08,49.9,70.55,79.1,60.42,9.0,5.1,40.8,84.0,8.1,46.4,5.4,110.1,26.1,114.9,101.7,1,9.18,8.549999999999997,177.08095,10.307740833333332,0.3411998862667046
59.04,49.86,70.55,79.1,60.41,9.0,4.9,40.8,84.0,8.1,46.6,5.8,109.8,25.8,115.1,99.6,1,9.18,8.549999999999997,177.05164166666665,10.307740833333334,0.34119988626670456
59.04,49.86,70.55,79.06,60.47,8.8,4.9,40.8,84.0,8.3,46.6,5.8,110.1,25.8,115.1,102.7,1,9.18,8.510000000000005,177.22749166666668,10.307740833333334,0.34119988626670456
59.04,49.86,70.55,79.1,60.36,9.0,4.9,40.8,84.0,8.3,46.6,5.6,110.1,25.8,114.9,100.6,1,9.18,8.549999999999997,176.9051,10.307740833333334,0.34119988626670456
59.04,49.86,70.55,79.1,60.57,8.8,5.6,40.8,84.3,8.6,46.6,5.8,110.1,25.5,114.9,100.1,1,9.18,8.549999999999997,177.520575,10.307740833333332,0.34119988626670456
59.04,49.86,70.55,79.1,60.51,8.6,5.2,41.0,84.3,8.3,46.6,5.6,110.1,25.5,114.9,101.3,1,9.18,8.549999999999997,177.34472499999998,10.307740833333332,0.3411998862667046
59.0,49.86,70.55,79.14,60.61,9.0,5.4,40.8,84.3,8.3,46.4,5.6,110.1,25.5,115.1,99.6,1,9.14,8.590000000000003,177.63780833333334,10.307740833333334,0.34119988626670456
59.04,49.86,70.55,79.1,60.45,8.8,5.1,40.8,84.0,8.4,46.4,5.6,109.8,25.5,114.9,99.3,1,9.18,8.549999999999997,177.168875,10.307740833333334,0.34119988626670456
59.04,49.82,70.55,79.14,60.48,8.8,5.1,41.0,84.3,8.0,46.4,5.6,110.1,25.5,114.9,100.1,1,9.219999999999999,8.590000000000003,177.2568,10.307740833333334,0.34119988626670456
59.04,49.86,70.55,79.1,60.44,8.8,4.9,40.8,84.0,7.9,46.4,5.4,109.8,25.8,114.9,100.4,1,9.18,8.549999999999997,177.13956666666667,10.307740833333334,0.34119988626670456
59.0,49.86,70.55,79.1,60.22,9.0,5.4,40.8,84.3,8.4,46.4,5.6,110.1,25.5,114.9,101.4,1,9.14,8.549999999999997,176.49478333333332,10.307740833333332,0.3411998862667046
59.0,49.86,70.51,79.06,60.45,8.8,5.1,40.8,84.0,8.0,46.4,5.6,109.8,26.1,114.7,99.6,1,9.14,8.549999999999997,177.168875,10.307740833333334,0.34119988626670456
59.0,49.86,70.51,79.06,60.48,9.0,5.1,40.8,84.0,8.3,46.4,5.6,109.8,26.1,114.9,101.6,1,9.14,8.549999999999997,177.2568,10.307740833333334,0.34119988626670456
59.0,49.86,70.51,79.06,60.43,9.0,5.1,40.8,84.0,8.1,46.4,5.6,109.8,25.8,114.7,100.1,1,9.14,8.549999999999997,177.11025833333335,10.307740833333334,0.34119988626670456
59.0,49.82,70.51,79.06,60.4,8.8,5.1,40.8,84.0,8.1,46.4,5.4,109.8,26.1,114.7,101.6,1,9.18,8.549999999999997,177.02233333333334,10.307740833333334,0.34119988626670456
59.0,49.86,70.47,79.06,60.46,8.8,5.3,40.8,84.0,8.1,46.4,5.6,109.8,25.8,114.7,102.1,1,9.14,8.590000000000003,177.19818333333333,10.307740833333334,0.3411998862667046
58.96,49.82,70.42,79.02,60.45,8.6,5.6,41.0,84.3,8.1,46.4,5.6,109.8,25.6,114.5,102.6,1,9.14,8.599999999999994,177.168875,10.307740833333334,0.34119988626670456
58.96,49.82,70.42,78.98,60.63,8.6,5.1,41.0,84.0,8.1,46.4,5.6,109.8,25.6,114.5,100.1,1,9.14,8.560000000000002,177.696425,10.307740833333334,0.34119988626670456
58.96,49.82,70.42,78.98,60.47,8.8,5.1,40.8,84.0,8.1,46.4,5.6,110.1,25.8,114.5,102.4,1,9.14,8.560000000000002,177.22749166666668,10.307740833333334,0.34119988626670456
58.96,49.77,70.42,78.98,60.44,8.8,5.4,40.8,84.3,8.4,46.4,5.6,109.6,25.3,114.5,100.3,1,9.189999999999998,8.560000000000002,177.13956666666667,10.307740833333334,0.34119988626670456
58.96,49.77,70.47,78.98,60.5,8.8,5.4,40.8,84.3,8.4,46.4,5.6,109.8,25.3,114.5,100.4,1,9.189999999999998,8.510000000000005,177.3154166666667,10.307740833333334,0.34119988626670456
58.96,49.77,70.47,78.98,60.41,8.8,5.1,40.8,84.0,8.4,46.6,5.8,109.6,25.8,114.2,100.6,1,9.189999999999998,8.510000000000005,177.05164166666665,10.307740833333334,0.34119988626670456
58.96,49.77,70.47,79.02,60.52,9.0,5.4,40.8,84.3,8.3,46.3,5.3,109.8,25.5,114.5,99.1,1,9.189999999999998,8.549999999999997,177.37403333333333,10.307740833333332,0.3411998862667046
58.96,49.77,70.51,79.02,60.42,8.8,5.4,40.8,84.3,8.0,46.4,5.6,109.8,25.5,114.5,99.6,1,9.189999999999998,8.509999999999991,177.08095,10.307740833333332,0.3411998862667046
58.96,49.77,70.47,79.02,60.36,8.8,5.1,40.8,84.0,8.1,46.4,5.6,109.6,25.6,114.5,101.6,1,9.189999999999998,8.549999999999997,176.9051,10.307740833333334,0.34119988626670456
58.96,49.77,70.47,79.02,60.15,8.8,5.1,40.8,84.0,8.1,46.4,5.6,109.8,25.8,114.2,100.4,1,9.189999999999998,8.549999999999997,176.289625,10.307740833333334,0.34119988626670456
58.96,49.77,70.47,79.02,60.29,8.7,5.1,40.8,83.8,7.8,46.4,5.6,109.8,25.8,114.5,102.6,1,9.189999999999998,8.549999999999997,176.69994166666666,10.307740833333334,0.3411998862667046
58.92,49.77,70.42,78.98,60.44,8.8,5.3,40.8,84.0,8.1,46.4,5.6,109.6,25.6,114.2,99.4,1,9.149999999999999,8.560000000000002,177.13956666666667,10.307740833333334,0.34119988626670456
58.96,49.77,70.42,78.94,60.44,8.8,5.1,40.8,83.8,8.1,46.4,5.6,109.6,25.8,114.2,100.1,1,9.189999999999998,8.519999999999996,177.13956666666667,10.307740833333334,0.34119988626670456
58.92,49.77,70.42,78.94,60.28,9.0,5.4,40.8,84.0,8.1,46.3,5.5,109.8,25.8,114.5,99.1,1,9.149999999999999,8.519999999999996,176.67063333333334,10.307740833333334,0.34119988626670456
58.92,49.77,70.38,78.94,60.45,8.8,5.1,40.8,84.0,8.3,46.4,5.6,109.6,25.8,114.2,100.8,1,9.149999999999999,8.560000000000002,177.168875,10.307740833333334,0.34119988626670456
58.96,49.77,70.42,78.94,60.56,8.8,5.1,40.8,84.0,7.9,46.4,5.6,109.6,25.6,114.0,101.3,1,9.189999999999998,8.519999999999996,177.49126666666666,10.307740833333332,0.3411998862667046
58.92,49.77,70.42,78.94,60.22,8.8,5.1,40.8,84.0,8.3,46.4,5.6,109.8,25.6,114.0,101.4,1,9.149999999999999,8.519999999999996,176.49478333333332,10.307740833333332,0.3411998862667046
58.92,49.77,70.42,78.98,60.36,8.8,5.1,40.8,84.3,8.4,46.3,5.5,109.8,25.5,114.2,100.3,1,9.149999999999999,8.560000000000002,176.9051,10.307740833333334,0.34119988626670456
58.96,49.77,70.42,78.98,60.12,9.0,4.9,40.8,83.8,8.4,46.4,5.6,109.8,25.8,114.2,101.6,1,9.189999999999998,8.560000000000002,176.2017,10.307740833333332,0.3411998862667046
58.96,49.77,70.42,78.98,60.26,9.0,5.4,40.8,84.0,8.4,46.4,5.6,109.8,25.6,114.0,101.3,1,9.189999999999998,8.560000000000002,176.61201666666668,10.307740833333334,0.34119988626670456
58.96,49.82,70.42,78.98,60.39,8.8,5.1,40.8,84.0,8.1,46.4,5.8,109.8,25.6,114.0,99.9,1,9.14,8.560000000000002,176.993025,10.307740833333334,0.3411998862667046
58.96,49.77,70.42,78.98,60.36,8.8,5.6,40.8,84.3,8.4,46.4,5.6,109.6,25.5,113.8,101.8,1,9.189999999999998,8.560000000000002,176.9051,10.307740833333334,0.34119988626670456
59.0,49.82,70.42,78.98,60.52,8.8,5.1,40.8,84.0,8.1,46.4,5.6,109.8,25.6,114.0,99.6,1,9.18,8.560000000000002,177.37403333333333,10.307740833333332,0.3411998862667046
59.0,49.82,70.47,79.02,60.43,8.8,5.4,40.8,84.3,8.4,46.4,5.5,109.8,25.5,114.0,102.4,1,9.18,8.549999999999997,177.11025833333335,10.307740833333334,0.34119988626670456
59.0,49.77,70.42,78.98,60.35,9.0,4.9,40.8,84.0,8.3,46.4,5.6,109.6,25.8,114.0,99.9,1,9.229999999999997,8.560000000000002,176.87579166666666,10.307740833333332,0.3411998862667046
59.0,49.82,70.47,78.98,60.48,9.0,5.3,40.8,84.0,8.4,46.4,5.6,109.6,25.6,114.0,99.9,1,9.18,8.510000000000005,177.2568,10.307740833333334,0.34119988626670456
59.0,49.82,70.47,78.98,60.23,8.8,5.1,40.8,84.0,8.1,46.6,5.6,109.6,25.8,113.8,101.4,1,9.18,8.510000000000005,176.52409166666666,10.307740833333334,0.34119988626670456
59.0,49.82,70.51,79.02,60.47,9.0,5.1,40.8,84.0,8.3,46.4,5.6,109.8,25.8,113.8,100.4,1,9.18,8.509999999999991,177.22749166666668,10.307740833333334,0.34119988626670456
59.0,49.82,70.51,79.06,56.12,8.0,4.0,41.8,82.6,7.0,46.6,4.8,109.6,26.9,114.0,100.1,1,9.18,8.549999999999997,164.47836666666666,10.307740833333332,0.34119988626670456
59.04,49.9,70.47,78.98,56.28,8.1,4.6,42.0,82.6,6.7,46.8,4.8,109.8,27.2,114.0,99.8,1,9.14,8.510000000000005,164.9473,10.307740833333334,0.34119988626670456
59.0,49.98,70.47,78.82,56.33,8.3,4.8,42.1,82.9,6.9,46.8,4.8,109.8,26.9,114.0,99.0,1,9.020000000000003,8.349999999999994,165.09384166666666,10.307740833333334,0.34119988626670456
59.04,50.1,70.38,78.73,56.23,8.3,4.5,42.0,82.3,6.6,47.0,5.0,109.8,27.5,113.8,100.6,1,8.939999999999998,8.350000000000009,164.80075833333333,10.307740833333334,0.34119988626670456
59.0,50.18,70.3,78.61,55.98,8.8,4.5,41.5,82.1,6.9,47.0,5.4,109.8,27.5,113.8,99.8,1,8.82,8.310000000000002,164.06805,10.307740833333334,0.34119988626670456
58.96,50.27,70.18,78.45,55.68,8.8,4.8,41.5,82.3,6.7,47.2,5.7,110.1,27.5,114.0,100.4,1,8.689999999999998,8.269999999999996,163.18880000000001,10.307740833333334,0.34119988626670456
58.92,50.31,70.06,78.24,55.55,9.1,5.0,41.2,82.1,6.8,47.0,6.0,109.8,27.7,113.8,99.8,1,8.61,8.179999999999993,162.80779166666667,10.307740833333334,0.34119988626670456
58.84,50.27,69.97,78.08,55.56,9.0,4.7,41.0,81.8,6.5,47.0,5.8,109.8,28.3,113.8,100.3,1,8.57,8.11,162.8371,10.307740833333332,0.3411998862667046
58.76,50.18,69.81,77.87,55.51,8.8,4.7,41.0,81.8,6.9,47.0,5.8,109.8,28.0,113.8,98.4,1,8.579999999999998,8.060000000000002,162.69055833333334,10.307740833333336,0.34119988626670456
58.59,50.14,69.69,77.75,55.42,8.4,5.0,41.2,81.8,6.8,46.8,5.8,109.8,28.0,113.8,99.3,1,8.450000000000003,8.060000000000002,162.42678333333333,10.307740833333332,0.3411998862667046
58.43,50.02,69.56,77.59,54.47,7.8,4.8,41.5,81.3,6.6,46.8,5.3,109.8,28.5,113.8,99.9,1,8.409999999999997,8.030000000000001,159.64249166666667,10.307740833333334,0.34119988626670456
58.22,49.9,69.4,77.42,53.85,7.3,4.2,42.0,80.4,6.0,46.6,4.8,109.6,29.4,113.6,98.3,1,8.32,8.019999999999996,157.825375,10.307740833333334,0.34119988626670456
58.06,49.73,69.32,77.26,51.84,7.3,4.1,42.0,80.1,5.8,46.8,4.8,109.4,29.7,113.8,99.1,1,8.330000000000005,7.940000000000012,151.9344,10.307740833333332,0.34119988626670456
57.9,49.69,69.11,77.06,48.81,7.8,3.6,41.5,79.2,5.1,46.8,5.2,109.4,30.2,113.8,97.4,1,8.21,7.950000000000003,143.053975,10.307740833333334,0.34119988626670456
57.69,49.61,68.95,76.73,47.34,8.8,3.0,41.2,77.6,3.7,46.8,5.8,109.6,32.0,113.6,96.8,1,8.079999999999998,7.780000000000001,138.74565,10.307740833333334,0.34119988626670456
57.49,49.65,68.83,76.32,44.83,9.3,3.0,40.8,76.9,3.4,47.3,6.5,109.6,32.7,113.8,97.8,1,7.840000000000003,7.489999999999995,131.38925833333332,10.307740833333332,0.3411998862667046
57.32,49.82,68.66,75.91,45.45,9.6,3.3,41.0,76.9,3.8,47.5,6.7,109.6,32.9,113.8,97.8,1,7.5,7.25,133.206375,10.307740833333334,0.34119988626670456
57.2,50.02,68.42,75.42,45.45,9.6,3.5,40.8,76.9,4.4,47.7,6.9,109.8,32.9,113.6,96.3,1,7.18,7.0,133.206375,10.307740833333334,0.34119988626670456
57.16,50.1,68.17,75.01,45.94,9.4,3.6,41.0,76.6,4.4,47.8,6.8,110.1,33.7,113.3,97.1,1,7.059999999999995,6.840000000000003,134.64248333333333,10.307740833333334,0.34119988626670456
57.16,50.18,67.84,74.6,45.86,9.5,3.8,40.8,76.6,4.6,47.8,7.0,110.1,33.7,113.6,95.6,1,6.979999999999997,6.759999999999991,134.40801666666667,10.307740833333334,0.34119988626670456
57.16,50.27,67.56,74.31,45.72,9.6,3.6,40.8,76.6,5.1,47.8,6.9,110.5,33.9,113.6,97.8,1,6.8899999999999935,6.75,133.9977,10.307740833333334,0.34119988626670456
57.08,50.22,67.35,74.03,45.72,9.3,3.8,41.0,76.3,4.9,47.7,6.7,110.3,34.0,113.6,96.4,1,6.859999999999999,6.680000000000007,133.9977,10.307740833333334,0.34119988626670456
57.08,50.31,67.19,73.78,45.71,9.3,3.7,41.0,76.0,5.1,47.7,6.9,110.3,34.2,113.3,96.6,1,6.769999999999996,6.590000000000003,133.96839166666666,10.307740833333332,0.3411998862667046
57.0,50.27,66.94,73.58,45.6,9.3,4.1,40.8,76.3,5.4,47.7,6.9,110.5,34.2,113.6,97.6,1,6.729999999999997,6.640000000000001,133.64600000000002,10.307740833333334,0.34119988626670456
56.95,50.22,66.78,73.37,45.56,9.2,3.7,40.8,75.7,5.2,47.5,6.7,110.5,34.8,113.1,97.4,1,6.730000000000004,6.590000000000003,133.52876666666668,10.307740833333334,0.34119988626670456
56.87,50.14,66.62,73.17,45.56,9.0,3.7,40.8,75.7,5.4,47.5,6.7,110.5,34.5,113.6,96.3,1,6.729999999999997,6.549999999999997,133.52876666666668,10.307740833333334,0.34119988626670456
56.79,50.1,66.45,73.04,45.55,9.0,4.2,40.8,75.7,5.3,47.3,6.5,110.5,34.8,113.3,96.6,1,6.689999999999998,6.590000000000003,133.49945833333334,10.307740833333334,0.34119988626670456
56.71,50.06,66.33,72.92,45.53,9.0,3.5,40.8,75.3,5.0,47.3,6.5,110.3,35.0,113.6,97.4,1,6.649999999999999,6.590000000000003,133.44084166666667,10.307740833333332,0.34119988626670456
56.59,49.94,66.25,72.76,43.95,8.4,3.8,41.2,75.3,5.3,47.3,6.1,110.3,34.8,113.3,96.9,1,6.650000000000006,6.510000000000005,128.810125,10.307740833333332,0.3411998862667046
56.5,49.86,66.21,72.55,43.95,8.5,3.6,41.3,75.0,5.3,47.3,6.0,110.3,34.8,113.3,97.4,1,6.640000000000001,6.340000000000003,128.810125,10.307740833333332,0.3411998862667046
56.42,49.86,66.08,72.47,43.94,8.6,3.3,41.0,74.7,5.3,47.3,6.1,110.1,35.6,113.1,97.4,1,6.560000000000002,6.390000000000001,128.78081666666668,10.307740833333334,0.3411998862667045
56.34,49.82,66.0,72.27,43.18,8.2,3.6,41.6,74.7,4.7,47.5,6.0,109.8,35.4,113.1,95.8,1,6.520000000000003,6.269999999999996,126.55338333333333,10.307740833333332,0.3411998862667046
56.3,49.82,65.88,72.14,43.23,8.3,3.6,41.5,74.7,5.2,47.7,6.2,110.1,35.1,113.1,94.6,1,6.479999999999997,6.260000000000005,126.699925,10.307740833333332,0.34119988626670456
56.22,49.82,65.8,72.02,43.25,8.2,3.8,41.6,74.7,4.9,47.5,5.9,109.8,35.4,113.3,95.6,1,6.399999999999999,6.219999999999999,126.75854166666667,10.307740833333334,0.34119988626670456
56.18,49.82,65.76,71.86,43.25,8.2,3.6,41.6,74.7,5.0,47.7,5.9,110.1,35.4,113.1,96.1,1,6.359999999999999,6.099999999999994,126.75854166666667,10.307740833333334,0.34119988626670456
56.14,49.82,65.67,71.77,43.26,8.4,3.5,41.6,74.4,5.2,47.7,5.9,109.8,35.4,112.9,95.1,1,6.32,6.099999999999994,126.78785,10.307740833333334,0.34119988626670456
56.14,49.77,65.63,71.69,43.24,8.2,3.8,41.8,74.7,5.5,47.7,5.9,109.8,35.1,113.1,96.5,1,6.369999999999997,6.060000000000002,126.72923333333335,10.307740833333334,0.34119988626670456
56.09,49.82,65.59,71.61,42.49,7.8,3.6,42.0,74.4,5.2,47.5,5.5,110.1,35.7,113.1,95.1,1,6.270000000000003,6.019999999999996,124.53110833333334,10.307740833333332,0.3411998862667046
56.05,49.77,65.51,71.53,42.57,8.0,3.8,42.0,74.4,5.4,47.5,5.7,110.1,35.4,113.1,96.5,1,6.279999999999994,6.019999999999996,124.76557500000001,10.307740833333334,0.34119988626670456
56.01,49.82,65.51,71.45,42.61,7.8,3.6,42.1,74.4,5.5,47.7,5.7,109.8,35.7,113.1,94.0,1,6.189999999999998,5.939999999999998,124.88280833333333,10.307740833333334,0.3411998862667046
56.01,49.82,65.47,71.32,42.63,7.9,3.3,42.1,74.1,5.1,47.7,5.7,109.8,36.0,112.9,96.0,1,6.189999999999998,5.849999999999994,124.94142500000001,10.307740833333334,0.34119988626670456
56.01,49.86,65.43,71.32,42.64,8.2,3.3,41.8,74.1,5.5,47.8,5.8,110.1,35.4,112.9,95.3,1,6.149999999999999,5.889999999999986,124.97073333333333,10.307740833333332,0.3411998862667046
55.97,49.86,65.43,71.28,42.68,7.9,3.6,42.1,74.7,6.0,47.7,5.7,110.1,35.1,112.7,93.8,1,6.109999999999999,5.849999999999994,125.08796666666667,10.307740833333334,0.34119988626670456
56.01,49.86,65.43,71.28,42.6,8.0,4.1,42.0,74.7,5.7,47.8,5.8,110.5,35.1,112.9,94.1,1,6.149999999999999,5.849999999999994,124.8535,10.307740833333332,0.3411998862667046
56.01,49.9,65.43,71.28,42.58,7.8,3.6,42.0,74.4,5.7,47.8,6.0,109.8,35.4,113.1,94.9,1,6.109999999999999,5.849999999999994,124.79488333333335,10.307740833333334,0.34119988626670456
56.01,49.9,65.43,71.28,42.54,8.2,3.8,41.8,74.4,5.7,47.8,6.0,110.1,35.4,112.7,94.5,1,6.109999999999999,5.849999999999994,124.67765,10.307740833333332,0.34119988626670456
56.01,49.9,65.43,71.24,42.55,8.0,3.8,41.8,74.4,5.4,47.8,6.0,110.1,35.4,112.9,94.3,1,6.109999999999999,5.809999999999988,124.70695833333333,10.307740833333334,0.34119988626670456
56.01,49.94,65.39,71.2,42.51,8.2,3.8,41.8,74.4,5.4,47.8,6.2,110.1,35.7,112.9,94.5,1,6.07,5.810000000000002,124.589725,10.307740833333334,0.34119988626670456
56.01,49.9,65.39,71.16,42.55,7.8,3.8,42.0,74.1,5.4,47.8,6.2,109.8,36.0,112.9,95.1,1,6.109999999999999,5.769999999999996,124.70695833333333,10.307740833333334,0.34119988626670456
56.01,49.9,65.39,71.12,42.51,8.0,3.8,41.8,74.4,5.7,47.8,5.8,110.1,35.4,112.9,94.1,1,6.109999999999999,5.730000000000004,124.589725,10.307740833333334,0.34119988626670456
56.01,49.9,65.35,71.08,42.51,8.2,3.6,41.8,74.4,5.7,47.8,6.2,110.1,35.7,112.7,95.6,1,6.109999999999999,5.730000000000004,124.589725,10.307740833333334,0.34119988626670456
56.01,49.9,65.39,71.08,42.55,7.8,3.5,42.0,74.1,6.0,47.8,6.2,110.1,35.4,112.7,94.8,1,6.109999999999999,5.689999999999998,124.70695833333333,10.307740833333334,0.34119988626670456
56.01,49.9,65.39,71.12,42.55,8.2,3.6,41.8,74.4,5.4,47.3,5.5,110.1,35.7,112.9,95.4,1,6.109999999999999,5.730000000000004,124.70695833333333,10.307740833333334,0.34119988626670456
56.01,49.94,65.39,71.12,42.54,8.4,3.6,41.6,74.4,5.8,47.8,6.2,110.1,35.4,112.7,95.0,1,6.07,5.730000000000004,124.67765,10.307740833333332,0.34119988626670456
56.01,49.9,65.39,71.12,42.49,8.0,3.5,41.8,74.1,5.5,47.8,5.8,110.1,36.2,112.9,95.3,1,6.109999999999999,5.730000000000004,124.53110833333334,10.307740833333332,0.3411998862667046
56.01,49.94,65.39,71.04,42.5,8.0,3.6,41.6,74.4,5.5,48.0,5.8,110.3,35.9,112.9,94.1,1,6.07,5.650000000000006,124.56041666666667,10.307740833333334,0.34119988626670456
56.01,49.94,65.35,71.04,42.49,8.2,3.5,41.8,74.1,5.5,47.8,6.0,110.1,36.0,112.7,95.6,1,6.07,5.690000000000012,124.53110833333334,10.307740833333332,0.3411998862667046
56.01,49.98,65.35,71.04,42.52,8.4,3.8,41.6,74.4,5.8,47.8,5.8,110.1,35.7,112.7,94.9,1,6.030000000000001,5.690000000000012,124.61903333333335,10.307740833333334,0.34119988626670456
56.01,49.94,65.31,71.0,42.47,8.5,3.5,41.8,74.1,5.5,47.7,6.3,110.3,36.2,112.7,94.9,1,6.07,5.689999999999998,124.47249166666666,10.307740833333332,0.3411998862667046
56.01,49.98,65.31,71.04,42.47,8.0,3.2,41.8,73.8,5.5,48.0,6.2,109.8,36.3,112.9,95.3,1,6.030000000000001,5.730000000000004,124.47249166666666,10.307740833333332,0.3411998862667046
56.01,49.98,65.31,71.04,42.49,8.4,3.8,41.6,74.4,5.8,47.8,6.0,110.1,35.9,112.4,94.9,1,6.030000000000001,5.730000000000004,124.53110833333334,10.307740833333332,0.3411998862667046
